user_id,item_id
9955,8970
9723,8795
9957,9590
9961,5680
6462,9557
9963,8445
9970,4642
9971,9528
9972,9466
4197,8422
9974,6559
9687,9751
9975,8854
9976,8814
9977,7681
9978,9957
5311,9485
9979,9101
9981,8409
9983,6880
1692,9593
9985,6990
9982,9678
1504,7802
3949,9940
9987,7919
9988,4414
5207,9450
8794,7681
9989,9569
9990,6076
118,4146
9992,9711
2860,8983
7599,8983
9996,9166
9994,8690
9995,6239
9998,7023
9999,9274
3918,4410
5658,4142
9993,6172
9967,8414
10000,4142
660,8979
10001,6670
10002,5648
9945,5341
10007,8019
6246,5719
5078,9490
10010,7023
10011,6815
10013,7804
10014,9227
9936,7675
10015,9975
10016,9881
10017,8865
10018,9701
10020,6818
10021,9990
10024,9711
6787,7116
10025,8884
10026,4813
10027,9096
10030,9421
10031,6815
10032,9888
2432,9940
10033,9196
10035,9478
10009,6583
10041,8233
10042,3694
10043,7735
10003,8335
10045,9894
3938,9606
10047,7913
10048,9233
10049,6684
10051,6329
10053,9645
7713,9503
9997,9949
5463,7991
9399,9898
10055,8500
8325,9949
10057,7999
4714,4146
10059,7764
9951,8924
10050,7486
1369,8805
8132,9888
6977,9449
10066,8372
10067,9812
9841,8042
10068,8945
10069,9986
10071,9133
10072,7372
10073,9639
10074,5082
3036,6670
9317,9237
10077,9016
10076,8024
9216,9360
4801,8527
7549,6542
10080,7635
5481,9284
10082,9637
10081,9344
10083,8956
10086,6645
9991,4435
10087,9801
6848,7627
10088,9391
10023,6076
10091,7999
10094,7556
10095,9892
10098,8410
10099,8441
10100,9333
10101,5404
10102,8462
9822,9559
10104,9541
7718,5376
10106,5333
10105,8533
10108,8420
9973,8199
10111,9354
9022,8603
10112,9490
6480,7656
10114,8611
10115,7362
10116,7704
10118,8500
10119,9892
10120,8420
10121,5290
2440,9887
10124,7143
1427,5980
9952,8979
10125,9342
10127,7100
9379,6612
10132,6109
10135,8979
10139,5648
10140,9552
10141,7762
10142,9285
10144,7506
10145,6109
6341,8012
10146,9949
4999,9602
10147,6590
9937,8094
10149,7834
10150,6431
10151,5634
10130,7991
10152,8983
10153,4808
10154,7321
10109,8846
10157,9306
10155,7665
5744,9773
10161,7109
10162,9590
10165,9482
10166,6470
10167,8674
8491,8096
10163,9327
10170,4674
7428,9832
470,9503
8633,9940
2052,9325
1441,7430
10172,8757
10173,8711
10174,7414
10175,9645
10171,7355
10159,4934
10177,7564
10178,8979
10180,5735
10182,9327
10183,5964
10184,5534
10186,8002
10187,6889
5160,9421
2349,9985
10191,5508
10060,9886
5635,9325
7103,9805
10193,5177
10194,5680
10169,7735
10195,7953
9705,5110
10075,7234
9436,8980
2211,6848
1066,7834
10198,9475
10201,9474
10202,7938
10203,7418
10204,9311
10207,7278
9225,7690
5598,9637
10208,7579
10210,6898
10212,8983
10213,8568
10062,9898
2652,8542
10215,9065
6449,9327
10216,8686
8701,6088
10219,6645
10221,7182
10223,9769
4850,7837
10224,5361
10225,8795
10226,6169
10227,9970
10230,7681
8818,8003
9747,9765
10232,9769
7760,6650
10235,6964
10231,7880
703,9666
1255,5735
10236,9875
3697,7979
10237,5278
10238,7435
4895,6751
2675,8603
10240,9887
10241,9584
5614,9443
10242,7629
10243,8231
10245,6583
10234,6571
10247,4146
10248,6961
10249,8342
10252,9875
10254,7702
10255,9894
10257,9503
10261,9507
4965,9443
4393,7751
8177,6316
10263,6252
10260,9733
10264,6952
10265,9815
10262,5374
10269,5980
10270,9602
10272,9769
10276,6075
10277,9918
5520,7999
10278,2099
10019,9450
4070,8341
10283,9052
8160,9397
87,8002
2873,7182
4480,8441
10288,8611
4305,6213
10290,9752
10293,8912
10292,8769
10291,9986
10294,7862
10295,8378
10297,7032
10298,9773
10299,6828
10301,5482
10302,5037
10244,8868
7102,9918
5118,8292
26,7694
4804,4268
10310,7931
10312,9849
10313,9466
4538,9413
10315,7578
10316,8017
10122,9970
10317,7991
10318,7037
10319,4851
1071,7564
10308,9613
10321,9815
10311,9304
10206,8769
10275,7345
1070,7665
4523,5980
3690,9284
10328,4535
10327,8671
10331,9820
9403,9333
10332,8373
10335,8626
10336,9284
10338,9888
10337,8171
10333,7372
10339,6985
2832,6717
10343,7681
10342,6252
10345,7050
10349,9952
10347,7821
10353,5712
10356,9420
10357,6880
8702,9273
10362,9769
10361,5390
10363,8895
3879,7834
10366,9506
10368,7675
10370,9506
10346,7833
10374,9657
3377,8002
10381,8292
7389,7392
10385,9506
10386,8684
10389,6542
658,9336
10392,8568
10393,7549
9716,8094
10396,9613
5123,9376
10340,6848
9349,6928
10398,9251
10400,6988
10390,4185
10309,6848
10397,5502
7356,7681
10404,5528
4818,9796
10407,4867
8513,9552
10408,4268
10403,9327
10413,8019
10414,5363
8886,9815
10415,4048
10416,9469
3103,7112
9845,9651
10417,8983
10401,5752
10420,7752
10422,9639
10421,9568
10424,9094
10425,8620
10423,8983
10427,9834
10429,9354
10379,9985
10430,8414
10431,5037
3808,8083
10432,4676
10433,5363
7503,5501
4329,8891
10437,7279
5528,8122
10438,9981
10439,7364
8454,5642
9495,5831
10097,9247
10440,7929
10442,9946
10441,8737
10443,7761
10447,7143
10448,9384
10450,8284
10451,8460
10452,6137
10453,7628
10334,9949
10456,5735
10455,6005
10459,7834
10460,8042
2311,7285
10461,6897
10465,9507
10190,8136
7360,7999
10468,9591
10470,9639
10472,7681
10469,8284
7091,6335
10256,6751
8263,8441
10473,4369
1943,7957
6682,6315
10476,6155
10477,7412
10478,8741
10418,9189
9753,6571
10479,6818
9571,8768
10484,8970
5329,9691
7369,9949
10485,5333
10498,9194
10487,7601
10271,9344
2392,6831
10492,9027
10474,7403
10493,9171
10494,5899
10495,9922
10497,8606
10486,8042
4364,9621
7745,6848
10480,5037
10502,8250
9291,7355
8346,7743
10503,9769
10504,9877
8791,6880
10320,7536
10322,8568
10507,6903
10508,6051
4914,9867
10510,9376
10512,8751
9365,9892
10514,9288
5277,7655
7774,9421
3378,6920
10222,9900
10511,8012
8026,7872
10520,9106
10521,9106
10522,9431
10491,5773
10527,8970
10528,8380
10529,9965
10499,9487
10530,9227
10531,5648
5665,7368
10533,9559
10534,8024
10535,7836
10536,9815
10537,7681
10540,9504
10117,7486
6331,9552
5869,9926
10542,9886
10544,9355
10296,8042
4354,7564
10348,4701
10539,9397
9836,8414
10550,7675
10551,9242
10553,5227
10218,8547
10555,9072
10557,9981
10372,4010
10558,7717
10110,2099
10560,9107
10406,9985
10561,9421
10562,7931
10564,9120
10565,9828
10566,9778
10569,8480
10571,8281
10572,8983
866,7872
10574,8016
7307,8833
10577,9733
3699,9645
10578,3224
10556,9584
10552,4676
10581,9951
10580,8769
10582,9325
10584,7173
10586,9918
10585,9552
10588,9769
10589,9949
10591,8731
9656,9230
10594,9581
9535,5379
10597,7834
10599,8917
7956,7135
10600,9997
10602,6645
10605,9733
10606,7743
10607,8476
10608,8350
10609,7268
3223,9450
10611,5779
3835,6889
10590,8746
9031,9112
10617,9568
10618,5735
10620,7777
5101,9247
9949,9251
10623,9253
7715,8113
10625,9347
10616,3265
10626,7998
10627,9584
7399,9975
10629,8830
10614,5850
10631,8830
10632,9027
1769,7472
10634,9227
10635,7834
10636,7762
10637,4764
6017,9708
10640,9161
10638,6219
10641,9637
10642,7350
2149,9796
10644,9559
10645,8409
10643,8572
8939,8704
7336,4146
3663,5404
10650,7953
7050,9568
8732,9842
10197,6964
10653,8948
7029,7834
10646,8180
10659,5890
10660,5899
7165,9284
10661,9531
10665,9131
10667,7292
10668,6645
10671,9188
6412,6889
3652,9761
5114,8560
10674,9120
10672,8180
10677,6988
10675,6076
10681,9584
10683,9905
10684,9443
10678,9812
10685,8998
10686,3854
10688,7771
10673,9401
5707,6961
10690,9918
10481,5037
10691,9769
10663,6542
10694,6155
8439,8302
7617,9036
10695,7834
10662,6899
10696,7848
433,6007
10697,5980
10603,7455
10676,9609
10702,9612
10703,6645
10704,7665
10705,9796
4579,9327
41960,7848
10192,6848
10707,8793
9781,4983
10710,8286
10711,6477
10712,9981
10412,7953
7532,8173
6694,8012
9674,9739
10380,5958
10457,9420
10689,8016
9676,9557
10719,8422
10723,9613
8300,9708
10726,9444
10727,7941
10728,5890
9088,9284
10718,9584
10732,4987
10735,8617
10709,9150
8710,9052
10737,9355
10738,3478
10739,9940
10740,9954
10741,8099
10052,5037
10742,9528
10352,5648
10734,8442
5591,9812
9447,9883
10746,7751
10748,9584
10750,8979
4890,8193
10753,8918
8848,5719
10757,8979
10756,6662
10752,5073
10759,7665
10760,8672
9123,8980
10630,7355
10754,9769
11311,9552
1053,9189
10763,7045
8438,8005
7738,6867
10764,9584
9294,9206
4168,5735
1378,8482
10768,6654
10766,7772
10770,8702
10771,8751
7311,8316
10773,7851
10775,7143
10776,7999
10774,9242
6098,4764
10056,9667
9513,6969
10777,8042
10778,5698
10780,9383
1081,8136
10781,8180
10490,7501
10783,9606
10784,9637
9122,9892
2923,9612
6767,5719
8097,7061
10788,8830
10789,7818
10790,9664
9556,8779
10792,6961
10526,4010
4700,9997
10791,8991
10624,8969
10692,9206
10798,5258
10799,9858
4101,5797
10797,7675
873,5960
10807,6729
10808,9410
10809,9360
5752,4957
9913,7556
10250,9026
10758,8482
10814,5908
10815,8983
10816,8441
8032,9327
4457,9411
3133,8062
10818,8963
10819,9908
1861,9552
10821,6542
4856,9421
1151,9769
10823,9997
10824,6645
3786,7564
10826,9207
9907,6670
10827,9830
10828,9112
9490,9450
10805,9458
10830,7704
10831,9428
10832,9769
10833,8169
10835,9459
10837,9541
10839,6076
10840,7966
10547,7848
10842,8942
10843,9584
10844,6833
10846,8308
10847,9732
9239,9188
10850,9059
10851,5648
10853,7851
10856,9384
10859,4980
10857,9314
10861,9949
10863,9261
10864,5963
10029,9513
10867,9910
10854,6670
10868,9552
10869,9888
9000,8251
9278,9974
10872,9445
7633,7723
10875,8805
10876,6843
6580,8284
10877,7086
8941,7938
10878,9645
10880,9016
10882,8708
10884,9251
10886,7776
10887,3229
10888,9504
7177,8620
10891,7314
6920,7834
10658,7751
10897,9360
10898,6362
3387,9949
10899,6912
10900,8725
10901,9964
10902,9636
10904,5899
2416,8302
10906,8409
10907,8808
5581,9627
1532,8173
7908,7960
10909,8269
10910,9180
4167,9975
10911,9333
5592,9438
6928,7834
10913,8542
9803,5617
8839,8380
10915,9065
10916,9582
10917,8683
10879,7830
10918,5374
10920,8830
10919,5735
10922,9773
10925,8441
10905,6645
10931,3826
1753,6833
10933,6985
10934,6809
10935,9918
10937,8316
10938,8233
10940,9304
10928,8299
10306,7189
10943,9637
10945,6542
10947,8620
10950,7100
10953,8285
10952,7412
10889,5735
10954,8339
10956,8097
10669,4143
10958,6172
10454,9273
10961,7278
10963,9531
10964,6898
10965,7579
459,7834
10968,9612
10972,8277
10973,6751
10974,9949
10977,7902
8493,7038
10979,5674
5657,9107
848,7355
10982,9875
10983,9473
9177,8979
10921,5374
10985,7999
10986,8586
10987,8626
7891,9639
6216,5274
6758,9327
10960,9131
2441,9506
10989,8945
10978,4769
10990,8979
10991,9386
8563,7607
1749,8479
2532,7704
10995,6803
10996,8969
10214,8500
10998,4369
9476,9588
10999,8373
11000,7991
6142,6604
11001,7818
11003,7403
726,7390
11004,6484
11005,9559
11006,6559
9411,7321
608,6158
11010,8615
8270,7681
11012,9339
11011,9894
2285,6645
11015,9917
11016,4071
11017,9174
11019,9898
11014,6985
11020,9052
11021,5092
11022,5379
10731,9820
11024,9253
11023,7836
11026,8582
11013,8285
10517,8171
6427,9421
11027,3777
7327,8868
11018,7834
10914,7868
11029,9552
11030,8819
11031,7999
11033,7681
11035,8935
11036,8942
11038,9778
9493,6936
11041,9961
11042,9259
3644,8002
4727,9818
11044,9450
11046,7999
3929,6848
11047,8843
11048,9623
11049,9888
11050,9888
11051,9993
11053,8768
10593,9951
10044,8002
11056,6155
10402,6848
11058,5251
11059,5534
523,8686
11060,8760
11061,8251
2972,7362
11063,9778
11065,9506
9787,9325
11066,6920
11068,9949
11062,8233
11069,6956
11071,5501
10434,9918
11072,8888
11073,9031
11074,9410
11075,9637
10800,6903
11076,9630
11078,9521
11079,9584
11080,9469
7686,7681
10751,9380
11085,5037
5246,4961
6089,9251
11089,9886
11090,9133
6476,8686
11094,9107
2189,7038
11087,9414
10570,8784
11098,9546
11099,3420
1949,3225
10980,6452
6922,9460
11101,7777
6911,3839
10458,7681
11105,5254
10804,8560
11107,8136
11077,8102
11109,9210
2783,7355
1746,8480
11113,6571
11114,8854
11115,7045
1526,8560
11117,3884
11112,7299
11118,5390
11116,6583
4910,6645
6525,7367
6953,8533
10515,6809
4244,4435
11120,5805
6481,9431
11122,8900
4824,5663
11127,7702
11130,8180
10543,8683
11131,9872
11133,8016
5771,8558
11132,6109
11135,9092
11136,9584
5284,7005
11137,9247
11139,9917
11143,6541
11146,9376
11147,7103
11149,3420
10506,7669
11148,8692
8993,9940
6429,8760
11152,5999
11153,9930
11156,9444
6284,9027
2825,7911
11161,8486
6754,9769
11162,7192
7716,6076
11159,8136
11164,5648
11163,9218
11170,8350
11171,7116
11172,8469
9702,2426
9386,7742
11039,9052
11174,9949
9367,9496
8156,9844
11175,7593
11177,4791
11128,9563
10501,8016
11173,8414
11178,8284
11179,8350
8945,7808
8607,3225
5352,5735
11182,4143
11181,5333
11169,9612
11184,8979
5766,9344
11187,6645
11108,7248
11188,6942
11189,6698
11193,7435
11054,8480
11190,5719
11194,8441
5713,6484
1691,9386
11202,8299
5261,9237
11205,5880
11206,8743
11140,8471
11207,7388
11208,6409
11209,6985
11210,9769
11211,8122
11213,8711
11214,5752
11215,8350
11217,7743
11218,9888
11200,8269
11220,6291
6537,8998
11222,8768
11223,7834
10725,9251
6642,8979
11225,9206
11224,8136
11227,5735
11067,9645
11228,7435
11221,6985
11229,9957
10806,9130
3832,7579
10682,9842
11230,8285
11231,8353
11232,9384
11233,7681
11234,7372
11129,7686
11237,8344
11238,9949
7186,3265
9666,9075
5933,9354
11241,8707
10942,1821
1959,9558
11242,7766
11243,7999
11245,4556
11081,8615
11244,8700
4345,8283
11246,6982
11247,8460
10289,9769
11249,5899
11251,6896
7340,9990
11252,6431
11256,9834
6485,9557
11259,8442
11165,9013
11260,9416
11261,7587
11258,8688
11262,9443
11263,8136
11265,9264
11267,9253
11269,9124
11270,5153
11272,6047
11271,7617
11273,8711
11274,9903
11279,9713
8380,8136
11283,5502
11284,7635
11281,8283
11288,9247
11290,8047
11291,7116
8174,6571
1162,7385
3647,8998
11296,7116
11298,9968
11300,5182
11301,6961
11302,7023
11303,9645
11304,9189
11305,9261
11306,9206
11095,5723
9120,8979
11166,9196
11176,9161
11309,8409
11310,8146
11312,9426
11316,6693
6958,8604
1614,6571
11320,8443
10228,9773
11323,9488
5312,9480
11325,8180
11326,7763
11328,9259
11330,7923
11329,8352
11322,9079
11331,7050
1383,9582
11332,4435
11334,9531
1176,9418
11336,9708
11337,4089
11338,7681
11339,9096
11340,9206
11341,4616
11343,7830
11350,9815
2296,9334
11356,8769
10747,7926
11358,8644
1942,7926
10575,8077
11360,6903
11363,5705
11364,8971
11365,7804
10730,9288
11369,4456
11371,8083
5886,9029
7604,5111
11373,9979
11374,9619
11321,9434
3662,5534
11377,9560
8088,8615
11378,9469
11379,7920
11375,9590
11380,9398
2478,7680
11381,9248
11382,7830
11383,9701
3487,6336
10483,8096
11385,7978
11387,7355
11388,6571
11389,8979
11391,8480
11393,6452
13,6896
11254,6057
11395,9769
11397,9288
5402,8868
6612,9111
11405,9815
11406,9474
11407,7821
10314,7198
8273,9248
11411,6645
11412,8744
11413,7771
10862,6076
8157,9111
11386,8117
11415,9590
11409,9259
11414,7023
11416,9842
11418,6448
1675,7804
7526,5955
8365,9386
10969,8979
11422,8689
10128,6645
11423,9700
11424,5955
11427,6670
11425,6409
11429,9815
11433,7681
1100,8979
11435,5464
11438,6818
11440,8572
11442,7866
11443,7372
11444,9885
11445,8350
11446,9452
11447,7702
11055,6115
11420,8324
11441,3224
11372,8912
5523,9733
11449,9443
11451,8341
11452,6896
11454,8204
11453,8136
11455,9327
11456,6896
9552,7635
11461,8808
11462,4059
1424,6705
11430,6142
11103,5752
11368,8480
10280,5779
11349,7772
11471,9842
11475,8042
11476,9639
11477,8983
11479,7953
11408,5797
9280,6541
10932,8744
2389,6218
11485,5735
11486,7999
11487,9737
11489,8016
11474,9888
11472,6088
11463,9273
11494,9951
11495,4867
11436,8914
11497,7403
11498,7929
4171,9259
11448,9818
11502,8527
11504,8753
11506,5130
11142,9621
11500,8744
9772,7702
11507,7556
11509,7108
11093,7620
7109,8837
11510,6205
11511,7279
11513,8269
11515,8063
11516,6961
11518,7999
11521,9914
11522,6273
11523,3886
11520,8335
6747,7113
11524,7701
11525,9398
11526,4106
11528,8487
11529,9059
11530,8017
11533,7834
3486,9957
11534,9737
11490,7735
11538,8928
11539,8500
144,8944
11434,8887
11541,7257
11540,5690
11543,8352
11544,9635
11548,8913
9826,9552
835,8409
11545,9245
11549,5674
11552,9591
11553,7236
11554,8097
11546,9546
11556,8686
11557,8450
7416,7773
11562,7101
11561,8284
11563,8969
6570,7629
11559,8918
11564,9842
7607,4185
11565,7795
11566,7345
11501,4962
11570,8083
11571,7471
10908,8338
6511,9485
11573,9181
11575,4398
11576,5634
11577,8918
11578,9325
11580,8480
11581,4808
11582,8787
11584,9336
11586,3113
11587,7818
11588,9220
11590,8310
11592,8136
11594,7279
11589,9951
11595,6109
11597,9888
11579,8460
11598,8362
11318,7362
11599,9892
11600,9277
9253,9358
9380,5118
11603,9552
11596,4734
11605,9990
11607,9327
11610,6590
4029,6705
11612,7669
11611,8746
11613,9383
3599,4909
11614,8283
11615,8604
3044,7430
6360,5648
11620,6244
11621,9552
11567,3420
11623,5735
11622,9636
10267,7620
590,7430
8808,8748
11627,9368
11491,9583
11625,9597
11629,8230
11384,7355
1600,9602
11631,9978
11635,7123
11636,5412
11634,7834
11638,8136
11608,7412
4517,6848
11641,9564
11643,8285
11645,7442
11647,9475
8129,9769
4127,7821
11650,8136
10793,8373
11505,9993
11652,6670
11654,7143
8117,7430
11655,8604
11658,8884
11659,6688
11660,7763
11663,8378
11628,7834
11668,9334
11669,8087
11670,4950
11671,7296
11665,9590
10769,9883
6036,9522
1099,2742
11662,9391
11673,6899
11675,8941
11676,7435
11677,8480
11672,9485
11678,8711
11679,8094
11680,6833
882,8187
11682,9397
11683,5037
11684,5851
11685,7999
11686,7202
11687,8328
11689,4456
11691,6076
10354,6007
5971,8830
11693,4676
11694,5073
5286,4828
11697,9528
11593,9531
11695,9065
11698,9350
11699,8441
11700,7582
11692,6656
11702,5724
187,5711
1238,9841
10894,6644
11703,7704
11705,8364
11706,8286
11708,6645
569,8707
8761,6356
11713,8769
11715,9374
11716,9237
9828,8283
11667,9831
281,9708
2812,8016
8888,6252
11720,9949
9085,7722
11723,5073
11722,9558
11724,8269
11727,7771
10664,6559
11728,7681
11729,7953
11732,5698
11734,9815
11735,8533
11737,4355
8294,7248
11738,7564
10929,8002
11740,8712
6389,5508
11742,9773
11733,6944
11617,7718
11743,9769
4063,8118
11747,8047
11749,7372
11750,4983
11752,9466
10488,9586
11753,4987
11203,8970
10858,9504
10496,7355
5878,9918
11757,9701
11758,8686
11154,8136
10865,9386
11760,6057
11759,7818
11761,8441
11762,6571
11764,8707
11721,9723
10714,6670
10505,9048
11106,6109
11767,9612
11772,7657
11773,7072
11774,4044
11775,9636
11778,9206
1230,5531
11779,9888
6149,6952
11781,6848
9874,8016
11783,9769
8652,8550
11784,9904
11785,5593
3603,7684
11787,7830
11791,7701
11792,7694
5484,9584
11794,3735
4486,9469
11642,7953
11795,7953
11739,8410
11799,9253
6499,7236
11800,7694
11803,9346
5977,9091
9187,9438
7173,8963
11806,5735
4819,3884
11808,9948
1439,9073
9816,9582
11809,7486
3741,7872
11814,5464
11811,9866
11815,6867
11817,9327
11818,9645
11813,7612
8479,9253
4110,7725
11821,8342
11822,8711
11824,8312
11828,9584
10205,7385
11805,9452
11829,9544
11830,7594
11832,4746
11835,9606
11834,9990
11837,6899
11838,9765
8049,8298
11839,8929
9579,7704
610,9558
2080,4159
11841,9327
11843,6572
11104,8744
6289,7658
11836,9092
11844,8042
11831,7350
11847,7506
11848,7278
11849,9875
11651,9070
9914,9327
11852,8919
11853,8611
11744,7694
11855,7655
11857,9769
11859,7372
11851,8868
11861,6988
11840,7198
11862,5858
11864,2099
11865,9504
11866,5648
11867,9754
11870,8917
11872,8228
11873,8409
11875,6903
4720,8604
11876,8769
6296,7681
6740,2742
11877,5412
7202,6867
11880,7986
11883,9949
11884,9049
11886,9597
11888,9655
7629,5648
11797,8568
11893,7143
11895,8352
11897,9682
11823,5153
2510,9412
3849,9769
9609,9369
11905,9516
11906,8991
11907,9701
11908,4369
8653,9499
11910,7991
11903,8865
11911,9888
5415,8702
11916,9386
11917,7278
11915,9907
11898,6886
11922,9773
11918,7652
3348,7236
11923,8420
11924,4185
11926,7178
11899,9810
11927,8102
11928,6946
9338,8568
11909,6409
11032,4813
9869,6903
11932,8694
11890,9912
2130,8442
11935,8173
9009,9112
11879,6252
11940,7442
11934,9488
11646,8409
11941,9268
11796,5648
6203,9285
11944,9861
8094,8380
11942,9905
11946,7635
11948,9723
11949,5118
11951,4983
1244,8979
1727,3040
11952,6412
11953,7802
11954,8834
11955,4807
11956,9049
11957,9457
11959,5073
11920,9888
11961,5420
10369,6559
11962,9251
11963,7821
11964,8441
7735,6803
11902,5420
11965,9806
11966,7278
10239,7086
11960,6258
11968,9595
620,7045
4645,8460
11971,6244
11973,8744
3356,7675
11976,9552
11978,9751
11979,7182
11980,7143
11981,7872
11983,3934
11984,7655
11985,6227
11988,9059
11111,7368
11991,9941
11992,8478
7786,8489
8509,7486
11624,7023
11996,8712
11997,9016
11998,9985
11914,7564
11999,9834
12000,5258
12001,4456
12003,9058
12005,9173
3188,8626
12006,6848
12007,9888
12008,9810
12012,9637
12013,8746
12015,9993
12016,8970
11810,6156
11776,9962
3892,9645
5453,9928
8756,7268
12019,8582
7522,5227
12022,5534
10601,9054
12025,6662
12023,9590
12027,7804
10466,7999
12031,9391
2011,6899
12033,8961
12034,9581
8789,8310
12037,3225
4762,9654
12038,9091
11826,6645
12039,9699
12040,9427
9873,9277
12036,9978
11977,8711
12043,8385
12045,7033
12047,8711
9134,6781
12049,7362
12052,9812
7281,7681
12054,6542
12055,9590
12057,6569
10500,8744
12061,8042
12063,9438
12065,9273
12066,7486
12069,9144
12046,6876
12068,8452
2140,8620
12073,5896
12074,7941
12076,9918
12079,5464
12071,8250
11657,9123
12081,7911
7456,7802
9888,7830
12075,7385
12083,9990
12084,9801
11751,9636
12086,8979
12089,6923
12091,3225
12093,8136
12095,5464
12096,9940
12097,7907
1283,9273
12098,4865
8036,8868
12099,4784
12090,7855
12102,3265
12104,7818
12107,3113
12108,7050
11216,9602
12114,7045
12115,9769
12118,9621
12113,7830
12119,9564
10693,8648
11868,6961
12120,8914
12121,9354
3873,9247
12123,8979
11825,9601
12125,8626
12126,5642
12127,6809
12124,7984
6535,7143
12129,7430
1226,7620
12132,6670
12133,8042
12134,9042
12135,8588
12136,8979
12137,7953
12138,5735
11616,4525
10604,8648
12143,9664
12144,7681
12145,9130
12147,7430
12149,8888
12153,9581
12154,9637
12155,7387
12026,9401
12156,5634
12157,9052
12160,9130
12161,9711
12162,1182
12163,8350
12164,7873
12165,7368
12166,7931
12168,9522
12171,8560
11396,9602
12176,9884
10997,6645
4941,3707
12178,9488
1632,9647
12170,9946
12179,6109
12174,9888
12175,8951
12180,9336
12181,9172
1319,8460
5188,6818
12183,9065
12184,8916
12186,9645
12187,9075
6984,9026
9734,9952
12192,8083
12188,9277
12193,8714
12197,7442
12199,8888
12200,9091
11285,8498
12205,8746
12082,8335
12206,7931
7964,9769
12190,9181
12208,8017
12209,9621
12211,6291
2764,8711
12210,9059
12214,6258
12215,9421
12216,9568
10058,9773
12218,9096
12220,7991
2896,8154
12221,8980
10371,7635
12222,9677
12223,8005
12225,5379
1409,6855
8724,5124
12227,8374
12228,9130
9310,9815
1279,6155
12231,5661
12233,5729
12232,9344
12234,9466
12235,6305
12237,9037
5564,7874
12238,8868
12241,8620
12244,9552
12245,6985
12229,7675
12246,7612
12248,4044
12139,8100
12251,6267
7579,8409
12257,7834
12204,2965
12258,9552
12259,9376
143,9737
12254,5648
12194,9655
12260,9196
12255,9391
12262,8284
624,7471
12265,8016
6689,4909
7798,7941
12269,6088
1758,6542
12271,8970
12273,6803
5770,9448
12275,8980
12278,7846
12279,8342
12280,5464
12281,8337
12283,9421
12285,6670
12287,8247
3910,7763
10383,7931
12172,8320
12292,8615
11560,4410
12295,5705
12296,9560
12301,5453
3265,8017
2624,6656
11398,9436
12303,9951
12304,8480
12306,8350
12294,7771
12309,8536
12310,8846
12315,7403
12318,9344
11798,9172
12319,8694
12320,9194
12322,9712
12253,8983
930,9708
12325,8550
12327,8969
12328,5037
12330,8086
12326,8230
8539,9820
165,8888
12333,9557
12336,9584
10648,8711
12337,7372
12252,9768
12339,7564
12341,9168
12343,9673
12344,9522
12345,7999
12058,8175
11266,8711
11618,7112
12349,6848
12305,9842
12347,6939
3733,9154
11499,9335
12353,4456
12356,8350
12358,8728
12360,7611
12361,7105
12362,8731
12363,7848
12366,8047
8948,7702
12369,7979
12371,6542
12372,7486
9063,5687
2841,8329
12375,9325
12376,9979
12377,4185
11842,8486
12378,8460
3033,9769
12382,6155
9569,8285
12384,5130
12386,7772
12387,9613
12368,7403
12373,9325
7445,7656
8803,7182
5195,9469
12391,6481
12392,7804
12393,7486
12394,9358
1639,7146
12401,9672
12397,9552
12402,4461
7476,7224
12406,9336
12408,7558
7238,9701
12409,6076
4224,7100
7587,7999
8499,9440
12414,8808
10903,9336
12416,8830
12418,7675
2963,8409
12421,9849
9650,8117
9810,5892
12424,4813
22350,7702
12207,5404
6685,5333
12399,6928
12432,5412
8654,9376
12435,9120
12436,9541
12437,9580
12438,7199
12439,3309
12440,8795
12441,4159
12443,6088
12364,9898
12445,9180
12446,9798
11863,9888
12442,8393
12451,7029
12453,8409
12455,7141
12457,9552
2166,6807
11366,8414
12459,9358
12460,9708
5586,7579
11219,8868
12463,5681
12464,9713
12465,9606
12433,6639
12466,7830
12468,8497
10895,6880
12470,8795
12471,9634
10962,7818
12473,6397
12475,9573
12456,7686
12477,7704
12478,8180
12481,7037
12483,8461
12484,7023
12485,9469
12479,9259
12486,8012
12489,8568
12490,9584
11925,9796
7236,9353
12491,6213
901,6051
12427,6670
10785,7704
12495,8028
12498,9621
11718,7834
12501,8757
7162,9485
12503,9940
12504,9639
12505,7579
12462,7401
12507,9930
12508,4603
12514,9818
12517,8005
12519,9485
12500,9016
7442,4834
12525,8200
12201,9639
12529,7370
8500,9448
12530,5892
12533,6181
12534,7388
12536,8441
12537,5570
12538,8892
8810,8128
3437,8230
12388,4456
2198,9450
12527,5726
12547,7743
12550,9651
12553,7387
12555,5153
12556,7884
12557,9621
7610,7075
4310,9130
8337,8969
12561,8468
12562,5073
6967,7038
11780,6571
12563,7681
12567,8422
7813,8373
12568,7702
12570,8352
12566,7986
12572,7050
12573,9285
7477,9993
8310,7864
12576,9857
12111,7030
12579,9422
12580,7404
12582,8920
8527,8686
12585,8005
12586,8230
12590,8002
12589,9327
12591,9462
12592,8356
12595,9189
12615,9472
2401,9796
7999,9052
12422,4185
12597,9584
12599,9805
12600,7997
7183,6005
12472,7814
12601,9450
12383,9974
12578,6252
12558,5712
12604,5797
12606,8441
8960,7143
12608,6094
12611,6039
1191,9354
12613,8028
6622,9253
12614,6891
12616,8942
12617,7103
630,7412
10399,7834
12619,7430
12620,7834
12621,6982
12618,8441
12622,7612
12106,8891
12564,9259
